2026-04-01 22:32:58.796 | SCHEDULER | STARTED | port=7000
2026-04-01 22:33:21.747 | DRONE | POSITION_SENT | drone=3 x=683 y=195
2026-04-01 22:33:21.747 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=683 y=195 assignedEvent=3
2026-04-01 22:33:21.770 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,130,420
2026-04-01 22:33:21.770 | DRONE | POSITION_SENT | drone=1 x=130 y=420
2026-04-01 22:33:21.770 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=130 y=420
2026-04-01 22:33:21.770 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:21.770 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=130 y=420 assignedEvent=2
2026-04-01 22:33:21.770 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:21.770 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=683 y=195 assignedEvent=3
2026-04-01 22:33:21.848 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,630,180
2026-04-01 22:33:21.848 | DRONE | POSITION_SENT | drone=3 x=630 y=180
2026-04-01 22:33:21.849 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=630 y=180
2026-04-01 22:33:21.849 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:21.849 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=130 y=420 assignedEvent=2
2026-04-01 22:33:21.849 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:21.849 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=630 y=180 assignedEvent=3
2026-04-01 22:33:21.871 | DRONE | POSITION_SENT | drone=1 x=146 y=472
2026-04-01 22:33:21.871 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,146,472
2026-04-01 22:33:21.871 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=146 y=472
2026-04-01 22:33:21.872 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:21.872 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=146 y=472 assignedEvent=2
2026-04-01 22:33:21.872 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:21.872 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=630 y=180 assignedEvent=3
2026-04-01 22:33:21.949 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,578,165
2026-04-01 22:33:21.950 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=578 y=165
2026-04-01 22:33:21.950 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:21.950 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=146 y=472 assignedEvent=2
2026-04-01 22:33:21.950 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:21.950 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=578 y=165 assignedEvent=3
2026-04-01 22:33:21.952 | DRONE | POSITION_SENT | drone=3 x=578 y=165
2026-04-01 22:33:21.973 | DRONE | POSITION_SENT | drone=1 x=162 y=525
2026-04-01 22:33:21.974 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,162,525
2026-04-01 22:33:21.975 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=162 y=525
2026-04-01 22:33:21.975 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:21.975 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=162 y=525 assignedEvent=2
2026-04-01 22:33:21.976 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:21.976 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=578 y=165 assignedEvent=3
2026-04-01 22:33:22.052 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,525,150
2026-04-01 22:33:22.052 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=525 y=150
2026-04-01 22:33:22.052 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.053 | DRONE | POSITION_SENT | drone=3 x=525 y=150
2026-04-01 22:33:22.053 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=162 y=525 assignedEvent=2
2026-04-01 22:33:22.053 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.054 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=525 y=150 assignedEvent=3
2026-04-01 22:33:22.074 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,178,577
2026-04-01 22:33:22.074 | DRONE | POSITION_SENT | drone=1 x=178 y=577
2026-04-01 22:33:22.075 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=178 y=577
2026-04-01 22:33:22.075 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.075 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=178 y=577 assignedEvent=2
2026-04-01 22:33:22.075 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.075 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=525 y=150 assignedEvent=3
2026-04-01 22:33:22.155 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,473,135
2026-04-01 22:33:22.155 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=473 y=135
2026-04-01 22:33:22.155 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.155 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=178 y=577 assignedEvent=2
2026-04-01 22:33:22.155 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.156 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=473 y=135 assignedEvent=3
2026-04-01 22:33:22.158 | DRONE | POSITION_SENT | drone=3 x=473 y=135
2026-04-01 22:33:22.176 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,195,630
2026-04-01 22:33:22.176 | DRONE | POSITION_SENT | drone=1 x=195 y=630
2026-04-01 22:33:22.176 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=195 y=630
2026-04-01 22:33:22.176 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.176 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=195 y=630 assignedEvent=2
2026-04-01 22:33:22.176 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.176 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=473 y=135 assignedEvent=3
2026-04-01 22:33:22.261 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,420,120
2026-04-01 22:33:22.261 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=420 y=120
2026-04-01 22:33:22.261 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.261 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=195 y=630 assignedEvent=2
2026-04-01 22:33:22.261 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.261 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=420 y=120 assignedEvent=3
2026-04-01 22:33:22.262 | DRONE | POSITION_SENT | drone=3 x=420 y=120
2026-04-01 22:33:22.279 | DRONE | POSITION_SENT | drone=1 x=211 y=682
2026-04-01 22:33:22.279 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,211,682
2026-04-01 22:33:22.279 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=211 y=682
2026-04-01 22:33:22.279 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.280 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=211 y=682 assignedEvent=2
2026-04-01 22:33:22.280 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.280 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=420 y=120 assignedEvent=3
2026-04-01 22:33:22.366 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,368,105
2026-04-01 22:33:22.366 | DRONE | POSITION_SENT | drone=3 x=368 y=105
2026-04-01 22:33:22.366 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=368 y=105
2026-04-01 22:33:22.366 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.367 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=211 y=682 assignedEvent=2
2026-04-01 22:33:22.367 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.367 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=368 y=105 assignedEvent=3
2026-04-01 22:33:22.381 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,227,735
2026-04-01 22:33:22.381 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=227 y=735
2026-04-01 22:33:22.381 | DRONE | POSITION_SENT | drone=1 x=227 y=735
2026-04-01 22:33:22.381 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.382 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=227 y=735 assignedEvent=2
2026-04-01 22:33:22.382 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.382 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=368 y=105 assignedEvent=3
2026-04-01 22:33:22.467 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,315,90
2026-04-01 22:33:22.467 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=315 y=90
2026-04-01 22:33:22.468 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.468 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=227 y=735 assignedEvent=2
2026-04-01 22:33:22.468 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.468 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=315 y=90 assignedEvent=3
2026-04-01 22:33:22.468 | DRONE | POSITION_SENT | drone=3 x=315 y=90
2026-04-01 22:33:22.482 | DRONE | POSITION_SENT | drone=1 x=243 y=787
2026-04-01 22:33:22.482 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,243,787
2026-04-01 22:33:22.483 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=243 y=787
2026-04-01 22:33:22.483 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.483 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=243 y=787 assignedEvent=2
2026-04-01 22:33:22.484 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.484 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=315 y=90 assignedEvent=3
2026-04-01 22:33:22.570 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,263,75
2026-04-01 22:33:22.570 | DRONE | POSITION_SENT | drone=3 x=263 y=75
2026-04-01 22:33:22.570 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=263 y=75
2026-04-01 22:33:22.571 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.571 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=243 y=787 assignedEvent=2
2026-04-01 22:33:22.571 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.571 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=263 y=75 assignedEvent=3
2026-04-01 22:33:22.584 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,260,840
2026-04-01 22:33:22.584 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=260 y=840
2026-04-01 22:33:22.584 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.584 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=260 y=840 assignedEvent=2
2026-04-01 22:33:22.584 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.585 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=263 y=75 assignedEvent=3
2026-04-01 22:33:22.584 | DRONE | POSITION_SENT | drone=1 x=260 y=840
2026-04-01 22:33:22.671 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,210,60
2026-04-01 22:33:22.671 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=210 y=60
2026-04-01 22:33:22.671 | DRONE | POSITION_SENT | drone=3 x=210 y=60
2026-04-01 22:33:22.671 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.672 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=260 y=840 assignedEvent=2
2026-04-01 22:33:22.672 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.673 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=210 y=60 assignedEvent=3
2026-04-01 22:33:22.687 | DRONE | POSITION_SENT | drone=1 x=276 y=892
2026-04-01 22:33:22.687 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,276,892
2026-04-01 22:33:22.687 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=276 y=892
2026-04-01 22:33:22.687 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.687 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=276 y=892 assignedEvent=2
2026-04-01 22:33:22.687 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.689 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=210 y=60 assignedEvent=3
2026-04-01 22:33:22.775 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,158,45
2026-04-01 22:33:22.775 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=158 y=45
2026-04-01 22:33:22.776 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.776 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=276 y=892 assignedEvent=2
2026-04-01 22:33:22.776 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.776 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=158 y=45 assignedEvent=3
2026-04-01 22:33:22.779 | DRONE | POSITION_SENT | drone=3 x=158 y=45
2026-04-01 22:33:22.788 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,292,945
2026-04-01 22:33:22.788 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=292 y=945
2026-04-01 22:33:22.788 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.788 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=292 y=945 assignedEvent=2
2026-04-01 22:33:22.788 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.789 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=158 y=45 assignedEvent=3
2026-04-01 22:33:22.788 | DRONE | POSITION_SENT | drone=1 x=292 y=945
2026-04-01 22:33:22.881 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,105,30
2026-04-01 22:33:22.881 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=105 y=30
2026-04-01 22:33:22.881 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.882 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=292 y=945 assignedEvent=2
2026-04-01 22:33:22.882 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.882 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=105 y=30 assignedEvent=3
2026-04-01 22:33:22.881 | DRONE | POSITION_SENT | drone=3 x=105 y=30
2026-04-01 22:33:22.889 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,308,997
2026-04-01 22:33:22.889 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=308 y=997
2026-04-01 22:33:22.890 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.889 | DRONE | POSITION_SENT | drone=1 x=308 y=997
2026-04-01 22:33:22.890 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=308 y=997 assignedEvent=2
2026-04-01 22:33:22.890 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.890 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=105 y=30 assignedEvent=3
2026-04-01 22:33:22.984 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,53,15
2026-04-01 22:33:22.984 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=53 y=15
2026-04-01 22:33:22.984 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.984 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=308 y=997 assignedEvent=2
2026-04-01 22:33:22.985 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.985 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=53 y=15 assignedEvent=3
2026-04-01 22:33:22.984 | DRONE | POSITION_SENT | drone=3 x=53 y=15
2026-04-01 22:33:22.992 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_POS,1,325,1050
2026-04-01 22:33:22.992 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=1 x=325 y=1050
2026-04-01 22:33:22.992 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:22.992 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=325 y=1050 assignedEvent=2
2026-04-01 22:33:22.993 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:22.993 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=53 y=15 assignedEvent=3
2026-04-01 22:33:22.991 | DRONE | POSITION_SENT | drone=1 x=325 y=1050
2026-04-01 22:33:23.086 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,0,0
2026-04-01 22:33:23.086 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=0 y=0
2026-04-01 22:33:23.086 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:23.087 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EN_ROUTE x=325 y=1050 assignedEvent=2
2026-04-01 22:33:23.087 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:23.087 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=0 y=0 assignedEvent=3
2026-04-01 22:33:23.091 | DRONE | POSITION_SENT | drone=3 x=0 y=0
2026-04-01 22:33:23.097 | DRONE | MOVE_COMPLETED | drone=1 x=325 y=1050
2026-04-01 22:33:23.097 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_ARRIVED,1,2
2026-04-01 22:33:23.097 | DRONE | ARRIVAL_SENT | drone=1 zone=2
2026-04-01 22:33:23.097 | SCHEDULER | DRONE_ARRIVED_RECEIVED | drone=1 zone=2
2026-04-01 22:33:23.097 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_STATUS,1,EXTINGUISHING,14
2026-04-01 22:33:23.098 | SCHEDULER | DRONE_STATUS_RECEIVED | drone=1 state=EXTINGUISHING agent=14
2026-04-01 22:33:23.098 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:23.098 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EXTINGUISHING x=325 y=1050 assignedEvent=2
2026-04-01 22:33:23.098 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:23.098 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=0 y=0 assignedEvent=3
2026-04-01 22:33:23.097 | DRONE | STATUS_SENT | drone=1 status=EXTINGUISHING agent=14
2026-04-01 22:33:23.098 | DRONE | EXTINGUISHING_STARTED | drone=1 zone=2 remainingRequired=6 onboardAgent=14
2026-04-01 22:33:23.099 | DRONE | STATUS_SENT | drone=1 status=EXTINGUISHING agent=13
2026-04-01 22:33:23.100 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=DRONE_STATUS,1,EXTINGUISHING,13
2026-04-01 22:33:23.100 | SCHEDULER | DRONE_STATUS_RECEIVED | drone=1 state=EXTINGUISHING agent=13
2026-04-01 22:33:23.101 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:23.101 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=EXTINGUISHING x=325 y=1050 assignedEvent=2
2026-04-01 22:33:23.101 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:23.101 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=0 y=0 assignedEvent=3
2026-04-01 22:33:23.193 | DRONE | MOVE_COMPLETED | drone=3 x=0 y=0
2026-04-01 22:33:23.194 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_STATUS,3,REFILLED,14
2026-04-01 22:33:23.194 | DRONE | STATUS_SENT | drone=3 status=REFILLED agent=14
2026-04-01 22:33:23.195 | DRONE | REFILL_COMPLETE | drone=3 agent=14
2026-04-01 22:33:23.195 | SCHEDULER | DRONE_STATUS_RECEIVED | drone=3 state=REFILLED agent=14
